timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732800283754,664,HTTP Request,200,OK,JmeterScripttesting 1-120,text,true,,7491,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,663,0,326
1732800283774,659,HTTP Request,200,OK,JmeterScripttesting 1-122,text,true,,7487,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,652,0,307
1732800283388,1051,HTTP Request,200,OK,JmeterScripttesting 1-97,text,true,,7485,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1051,0,314
1732800283384,1069,HTTP Request,200,OK,JmeterScripttesting 1-100,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1064,0,326
1732800283794,671,HTTP Request,200,OK,JmeterScripttesting 1-123,text,true,,7485,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,659,0,318
1732800283392,1109,HTTP Request,200,OK,JmeterScripttesting 1-102,text,true,,7491,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1109,0,332
1732800283835,726,HTTP Request,200,OK,JmeterScripttesting 1-125,text,true,,7487,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,720,0,373
1732800283874,693,HTTP Request,200,OK,JmeterScripttesting 1-127,text,true,,7485,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,693,0,346
1732800283475,1110,HTTP Request,200,OK,JmeterScripttesting 1-107,text,true,,7487,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1110,0,326
1732800283437,1172,HTTP Request,200,OK,JmeterScripttesting 1-105,text,true,,7485,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1166,0,347
1732800283593,1047,HTTP Request,200,OK,JmeterScripttesting 1-113,text,true,,7493,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1044,0,309
1732800283977,676,HTTP Request,200,OK,JmeterScripttesting 1-132,text,true,,7491,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,670,0,346
1732800283993,685,HTTP Request,200,OK,JmeterScripttesting 1-133,text,true,,7489,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,678,0,358
1732800283574,1106,HTTP Request,200,OK,JmeterScripttesting 1-112,text,true,,7487,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1105,0,309
1732800283938,746,HTTP Request,200,OK,JmeterScripttesting 1-130,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,742,0,389
1732800283955,731,HTTP Request,200,OK,JmeterScripttesting 1-131,text,true,,7485,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,730,0,378
1732800284011,679,HTTP Request,200,OK,JmeterScripttesting 1-134,text,true,,7485,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,679,0,340
1732800283677,1037,HTTP Request,200,OK,JmeterScripttesting 1-117,text,true,,7491,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1036,0,311
1732800284099,637,HTTP Request,200,OK,JmeterScripttesting 1-138,text,true,,7487,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,634,0,313
1732800284163,681,HTTP Request,200,OK,JmeterScripttesting 1-141,text,true,,7489,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,673,0,336
1732800284119,726,HTTP Request,200,OK,JmeterScripttesting 1-139,text,true,,7487,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,718,0,374
1732800283717,1155,HTTP Request,200,OK,JmeterScripttesting 1-119,text,true,,7487,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1154,0,338
1732800284217,660,HTTP Request,200,OK,JmeterScripttesting 1-144,text,true,,7487,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,660,0,323
1732800284254,635,HTTP Request,200,OK,JmeterScripttesting 1-146,text,true,,7489,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,635,0,310
1732800283758,1142,HTTP Request,200,OK,JmeterScripttesting 1-121,text,true,,7491,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1138,0,354
1732800283815,1104,HTTP Request,200,OK,JmeterScripttesting 1-124,text,true,,7489,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1104,0,352
1732800283913,1082,HTTP Request,200,OK,JmeterScripttesting 1-129,text,true,,7491,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1082,0,325
1732800284392,623,HTTP Request,200,OK,JmeterScripttesting 1-153,text,true,,7489,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,623,0,312
1732800283855,1184,HTTP Request,200,OK,JmeterScripttesting 1-126,text,true,,7493,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1176,0,341
1732800284353,687,HTTP Request,200,OK,JmeterScripttesting 1-151,text,true,,7489,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,687,0,330
1732800283896,1150,HTTP Request,200,OK,JmeterScripttesting 1-128,text,true,,7491,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1149,0,364
1732800284296,763,HTTP Request,200,OK,JmeterScripttesting 1-148,text,true,,7489,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,763,0,397
1732800284372,695,HTTP Request,200,OK,JmeterScripttesting 1-152,text,true,,7491,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,693,0,317
1732800284453,614,HTTP Request,200,OK,JmeterScripttesting 1-156,text,true,,7489,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,614,0,298
1732800284434,638,HTTP Request,200,OK,JmeterScripttesting 1-155,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,637,0,329
1732800284416,694,HTTP Request,200,OK,JmeterScripttesting 1-154,text,true,,7487,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,689,0,349
1732800284491,705,HTTP Request,200,OK,JmeterScripttesting 1-158,text,true,,7493,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,700,0,364
1732800284072,1137,HTTP Request,200,OK,JmeterScripttesting 1-137,text,true,,7493,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1137,0,345
1732800284037,1187,HTTP Request,200,OK,JmeterScripttesting 1-135,text,true,,7489,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1186,0,361
1732800284054,1169,HTTP Request,200,OK,JmeterScripttesting 1-136,text,true,,7493,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1169,0,350
1732800284533,696,HTTP Request,200,OK,JmeterScripttesting 1-160,text,true,,7489,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,691,0,351
1732800284516,714,HTTP Request,200,OK,JmeterScripttesting 1-159,text,true,,7491,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,713,0,351
1732800284474,756,HTTP Request,200,OK,JmeterScripttesting 1-157,text,true,,7491,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,755,0,364
1732800284594,638,HTTP Request,200,OK,JmeterScripttesting 1-163,text,true,,7487,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,637,0,322
1732800284132,1104,HTTP Request,200,OK,JmeterScripttesting 1-140,text,true,,7485,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1103,0,361
1732800284273,1022,HTTP Request,200,OK,JmeterScripttesting 1-147,text,true,,7497,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1016,0,297
1732800284173,1127,HTTP Request,200,OK,JmeterScripttesting 1-142,text,true,,7487,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1123,0,326
1732800284692,645,HTTP Request,200,OK,JmeterScripttesting 1-168,text,true,,7491,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,638,0,325
1732800284678,683,HTTP Request,200,OK,JmeterScripttesting 1-167,text,true,,7493,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,682,0,343
1732800284234,1127,HTTP Request,200,OK,JmeterScripttesting 1-145,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1127,0,317
1732800284191,1176,HTTP Request,200,OK,JmeterScripttesting 1-143,text,true,,7489,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1176,0,344
1732800284335,1073,HTTP Request,200,OK,JmeterScripttesting 1-150,text,true,,7491,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1072,0,334
1732800284715,700,HTTP Request,200,OK,JmeterScripttesting 1-169,text,true,,7489,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,700,0,346
1732800284794,652,HTTP Request,200,OK,JmeterScripttesting 1-173,text,true,,7487,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,651,0,321
1732800284777,669,HTTP Request,200,OK,JmeterScripttesting 1-172,text,true,,7487,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,668,0,331
1732800284317,1160,HTTP Request,200,OK,JmeterScripttesting 1-149,text,true,,7491,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1160,0,367
1732800284836,641,HTTP Request,200,OK,JmeterScripttesting 1-175,text,true,,7497,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,641,0,303
1732800284813,698,HTTP Request,200,OK,JmeterScripttesting 1-174,text,true,,7491,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,693,0,344
1732800284896,672,HTTP Request,200,OK,JmeterScripttesting 1-178,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,667,0,354
1732800284913,688,HTTP Request,200,OK,JmeterScripttesting 1-179,text,true,,7495,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,683,0,348
1732800284553,1061,HTTP Request,200,OK,JmeterScripttesting 1-161,text,true,,7485,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1060,0,328
1732800284953,672,HTTP Request,200,OK,JmeterScripttesting 1-181,text,true,,7487,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,672,0,332
1732800285014,623,HTTP Request,200,OK,JmeterScripttesting 1-184,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,623,0,306
1732800284994,655,HTTP Request,200,OK,JmeterScripttesting 1-183,text,true,,7493,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,649,0,310
1732800284972,677,HTTP Request,200,OK,JmeterScripttesting 1-182,text,true,,7489,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,672,0,337
1732800284572,1095,HTTP Request,200,OK,JmeterScripttesting 1-162,text,true,,7495,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1095,0,326
1732800284611,1080,HTTP Request,200,OK,JmeterScripttesting 1-164,text,true,,7495,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1080,0,318
1732800285055,648,HTTP Request,200,OK,JmeterScripttesting 1-186,text,true,,7495,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,648,0,309
1732800284632,1077,HTTP Request,200,OK,JmeterScripttesting 1-165,text,true,,7491,208,40,40,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1077,0,329
1732800284654,1091,HTTP Request,200,OK,JmeterScripttesting 1-166,text,true,,7483,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1091,0,313
1732800285113,668,HTTP Request,200,OK,JmeterScripttesting 1-189,text,true,,7487,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,668,0,354
1732800285094,711,HTTP Request,200,OK,JmeterScripttesting 1-188,text,true,,7491,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,711,0,347
1732800284753,1082,HTTP Request,200,OK,JmeterScripttesting 1-171,text,true,,7487,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1076,0,326
1732800285191,645,HTTP Request,200,OK,JmeterScripttesting 1-193,text,true,,7485,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,644,0,325
1732800285172,693,HTTP Request,200,OK,JmeterScripttesting 1-192,text,true,,7495,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,693,0,344
1732800285213,676,HTTP Request,200,OK,JmeterScripttesting 1-194,text,true,,7489,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,675,0,364
1732800284853,1047,HTTP Request,200,OK,JmeterScripttesting 1-176,text,true,,7485,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1042,0,323
1732800284733,1168,HTTP Request,200,OK,JmeterScripttesting 1-170,text,true,,7487,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1168,0,355
1732800285232,693,HTTP Request,200,OK,JmeterScripttesting 1-195,text,true,,7493,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,687,0,373
1732800285277,654,HTTP Request,200,OK,JmeterScripttesting 1-197,text,true,,7487,208,40,40,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,654,0,334
1732800284872,1094,HTTP Request,200,OK,JmeterScripttesting 1-177,text,true,,7491,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1090,0,328
1732800285337,630,HTTP Request,200,OK,JmeterScripttesting 1-200,text,true,,7491,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,630,0,320
1732800285255,713,HTTP Request,200,OK,JmeterScripttesting 1-196,text,true,,7489,208,39,39,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,713,0,356
1732800285313,660,HTTP Request,200,OK,JmeterScripttesting 1-199,text,true,,7487,208,38,38,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,660,0,333
1732800285351,652,HTTP Request,200,OK,JmeterScripttesting 1-201,text,true,,7486,208,39,39,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,646,0,343
1732800285395,626,HTTP Request,200,OK,JmeterScripttesting 1-203,text,true,,7493,208,39,39,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,626,0,293
1732800284936,1128,HTTP Request,200,OK,JmeterScripttesting 1-180,text,true,,7485,208,40,40,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1128,0,362
1732800285433,642,HTTP Request,200,OK,JmeterScripttesting 1-205,text,true,,7485,208,40,40,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,642,0,308
1732800285032,1121,HTTP Request,200,OK,JmeterScripttesting 1-185,text,true,,7491,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1121,0,308
1732800285072,1086,HTTP Request,200,OK,JmeterScripttesting 1-187,text,true,,7489,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1082,0,337
1732800285473,722,HTTP Request,200,OK,JmeterScripttesting 1-207,text,true,,7489,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,722,0,341
1732800285532,669,HTTP Request,200,OK,JmeterScripttesting 1-210,text,true,,7493,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,669,0,349
1732800285511,701,HTTP Request,200,OK,JmeterScripttesting 1-209,text,true,,7489,208,41,41,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,696,0,358
1732800285133,1122,HTTP Request,200,OK,JmeterScripttesting 1-190,text,true,,7487,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1122,0,349
1732800285155,1106,HTTP Request,200,OK,JmeterScripttesting 1-191,text,true,,7497,208,42,42,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1106,0,331
1732800285636,675,HTTP Request,200,OK,JmeterScripttesting 1-215,text,true,,7485,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,670,0,352
1732800285614,713,HTTP Request,200,OK,JmeterScripttesting 1-214,text,true,,7487,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,707,0,331
1732800285692,640,HTTP Request,200,OK,JmeterScripttesting 1-218,text,true,,7487,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,635,0,322
1732800285671,690,HTTP Request,200,OK,JmeterScripttesting 1-217,text,true,,7488,208,43,43,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,690,0,344
1732800285777,644,HTTP Request,200,OK,JmeterScripttesting 1-222,text,true,,7491,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,644,0,312
1732800285413,1040,HTTP Request,200,OK,JmeterScripttesting 1-204,text,true,,7489,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1040,0,291
1732800285295,1159,HTTP Request,200,OK,JmeterScripttesting 1-198,text,true,,7489,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1158,0,333
1732800285795,660,HTTP Request,200,OK,JmeterScripttesting 1-223,text,true,,7501,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,660,0,329
1732800285377,1150,HTTP Request,200,OK,JmeterScripttesting 1-202,text,true,,7489,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1150,0,316
1732800285452,1101,HTTP Request,200,OK,JmeterScripttesting 1-206,text,true,,7491,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1101,0,349
1732800285853,706,HTTP Request,200,OK,JmeterScripttesting 1-226,text,true,,7489,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,706,0,345
1732800285994,603,HTTP Request,200,OK,JmeterScripttesting 1-233,text,true,,7495,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,603,0,298
1732800285913,684,HTTP Request,200,OK,JmeterScripttesting 1-229,text,true,,7487,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,684,0,338
1732800285493,1110,HTTP Request,200,OK,JmeterScripttesting 1-208,text,true,,7487,208,45,45,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1110,0,338
1732800285591,1068,HTTP Request,200,OK,JmeterScripttesting 1-213,text,true,,7495,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1068,0,300
1732800286053,626,HTTP Request,200,OK,JmeterScripttesting 1-236,text,true,,7489,208,47,47,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,626,0,319
1732800285554,1131,HTTP Request,200,OK,JmeterScripttesting 1-211,text,true,,7495,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1131,0,327
1732800286038,647,HTTP Request,200,OK,JmeterScripttesting 1-235,text,true,,7493,208,46,46,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,647,0,332
1732800285571,1119,HTTP Request,200,OK,JmeterScripttesting 1-212,text,true,,7487,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1115,0,333
1732800286016,694,HTTP Request,200,OK,JmeterScripttesting 1-234,text,true,,7495,208,44,44,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,689,0,356
